"name","firstReleaseDate","earlyAccessExitDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"Bully: Scholarship Edition","1224561600000","false","1829205","14.99","12508118","32.483314424284565","85","AAA","Rockstar Games","Rockstar New England","12200","https://store.steampowered.com/app/12200",""
"Inside the Backrooms","1655697600000","true","2917149","6.99","12469134","10.007081739142645","82","Indie","MrFatcat,Dropsiick","MrFatcat","1987080","https://store.steampowered.com/app/1987080",""
"Rain World","1490673600000","false","1096005","24.99","12390350","62.55001297178718","94","Indie","Akupara Games","Videocult","312520","https://store.steampowered.com/app/312520",""
"Black Desert","1495598400000","false","3417532","9.99","12356285","263.2179230196368","74","Indie","Pearl Abyss","Pearl Abyss","582660","https://store.steampowered.com/app/582660",""
"Deadside","1586836800000","false","887876","24.99","12354311","56.11001611639653","77","Indie","Bad Pixel,tinyBuild","Bad Pixel","895400","https://store.steampowered.com/app/895400","1733356800000"
"OMORI","1608872400000","false","846253","19.99","12327270","28.90376599525812","97","Indie","OMOCAT, LLC","OMOCAT, LLC","1150690","https://store.steampowered.com/app/1150690",""
"The Talos Principle","1418274000000","false","1335113","29.99","12224331","12.845789921923645","95","AA","Devolver Digital,Croteam","Croteam","257510","https://store.steampowered.com/app/257510",""
"Assassin’s Creed® Brotherhood","1300766400000","false","1545292","19.99","12202719","22.967518811344256","89","AAA","Ubisoft","Ubisoft Montreal","48190","https://store.steampowered.com/app/48190",""
"Danganronpa V3: Killing Harmony","1506312000000","false","544481","39.99","12169970","29.167978465330282","84","AA","Spike Chunsoft Co., Ltd.","Spike Chunsoft Co., Ltd.","567640","https://store.steampowered.com/app/567640",""
"Poppy Playtime","1634011200000","false","4313832","0","12112044.24438551","12.605272922966435","84","Indie","Mob Entertainment","Mob Entertainment","1721470","https://store.steampowered.com/app/1721470",""
"Dragon Age™ Inquisition","1591243200000","false","1379126","39.99","12059358","61.7884282057182","75","AAA","Electronic Arts","BioWare","1222690","https://store.steampowered.com/app/1222690",""
"LEGO® Star Wars™ - The Complete Saga","1258002000000","false","1337218","19.99","12008182","22.445819270550928","97","AA","LucasArts,Lucasfilm,Disney","Traveller's Tales","32440","https://store.steampowered.com/app/32440",""
"A Plague Tale: Requiem","1665979200000","false","473351","49.99","11970639","15.002027285034872","91","AA","Focus Entertainment","Asobo Studio","1182900","https://store.steampowered.com/app/1182900",""
"The Quarry","1654747200000","false","562007","59.99","11859907","8.413839437150509","81","Indie","2K Games","Supermassive Games","1577120","https://store.steampowered.com/app/1577120",""
"We Were Here Forever","1652155200000","false","1037571","17.99","11799738","9.481653956053227","92","Indie","Total Mayhem Games","Total Mayhem Games","1341290","https://store.steampowered.com/app/1341290",""
"INSIDE","1467864000000","false","1997543","19.99","11772237","4.929964696829946","97","Indie","Playdead","Playdead","304430","https://store.steampowered.com/app/304430",""
"Soul Dossier","1614574800000","false","1703151","0","11621163.474866426","19.057569748090444","82","Indie","（Hong Kong）GKD","（Hong Kong）GKD","1520470","https://store.steampowered.com/app/1520470",""
"Demon Slayer -Kimetsu no Yaiba- The Hinokami Chronicles","1634270400000","false","333092","59.99","11581911","17.635514339953104","87","AAA","SEGA","CyberConnect2","1490890","https://store.steampowered.com/app/1490890",""
"Space Hulk: Deathwing Enhanced Edition","1526961600000","false","710111","29.99","11557847","20.709316185448124","72","AA","Focus Entertainment","Streum On Studio","816090","https://store.steampowered.com/app/816090",""
"LIMBO","1312257600000","false","3435705","9.99","11481544","25.482264902688406","93","Indie","Playdead","Playdead","48000","https://store.steampowered.com/app/48000",""
"BONELAB","1664424000000","false","340097","39.99","11478430","28.43880812606592","78","Indie","Stress Level Zero","Stress Level Zero","1592190","https://store.steampowered.com/app/1592190",""
"Superliminal","1604552400000","false","987768","19.99","11464535","3.5451712069692967","95","Indie","Pillow Castle","Pillow Castle","1049410","https://store.steampowered.com/app/1049410",""
"Empyrion - Galactic Survival","1438387200000","false","1098130","19.99","11414865","175.2382776461942","79","Indie","Eleon Game Studios","Eleon Game Studios","383120","https://store.steampowered.com/app/383120","1596600000000"
"Mabinogi","1354770000000","false","345842","0","11388065.724499715","439.43226058683655","75","AA","Nexon America Inc.","NEXON Korea Corporation","212200","https://store.steampowered.com/app/212200",""
"The Callisto Protocol™","1669870800000","false","351685","59.99","11317690","12.503476708911663","65","AAA","KRAFTON, Inc.","Striking Distance Studios","1544020","https://store.steampowered.com/app/1544020",""
"We Happy Few","1467331200000","false","511928","59.99","11269727","14.118887254236576","77","AA","Gearbox Publishing","Compulsion Games","320240","https://store.steampowered.com/app/320240","1533873600000"
"Tom Clancy’s The Division® 2","1673499600000","false","1056481","39.99","11208256","51.51877334673622","75","AAA","Ubisoft","Ubisoft","2221490","https://store.steampowered.com/app/2221490",""
"FINAL FANTASY VII REBIRTH","1737590400000","false","254137","69.99","11205154","14.332650782246896","77","AA","Square Enix","Square Enix","2909400","https://store.steampowered.com/app/2909400",""
"Orcs Must Die! 3","1627012800000","false","878694","29.99","11199538","26.309950012086457","86","Indie","Robot Entertainment","Robot Entertainment","1522820","https://store.steampowered.com/app/1522820",""
"STAR WARS™ Knights of the Old Republic™","1252123200000","false","2182044","9.99","11164278","16.377497015168025","91","AA","LucasArts,Aspyr (Mac),Disney,Lucasfilm","BioWare,Aspyr (Mac)","32370","https://store.steampowered.com/app/32370",""
"Content Warning","1711944000000","false","1729994","7.99","11156395","16.968130583818425","95","AA","Landfall","Wilnyl,Philip,thePetHen,Skog,Zorro","2881650","https://store.steampowered.com/app/2881650",""
"Pacific Drive","1708491600000","false","499577","29.99","11154642","20.756415628198816","84","Indie","Kepler Interactive","Ironwood Studios","1458140","https://store.steampowered.com/app/1458140",""
"Dead Space™ 2","1295931600000","false","1331696","19.99","11013143","13.324333984143479","94","AAA","Electronic Arts","Visceral Games","47780","https://store.steampowered.com/app/47780",""
"Gloomhaven","1563336000000","false","519712","34.99","10879828","65.64256988076349","83","Indie","Twin Sails Interactive","Flaming Fowl Studios,Saber Interactive","780290","https://store.steampowered.com/app/780290","1634702400000"
"Resident Evil Revelations","1369022400000","false","738898","19.99","10848248","28.936035593765464","80","AA","Capcom","Capcom","222480","https://store.steampowered.com/app/222480",""
"Wayfinder","1692244800000","false","593224","24.99","10843457","20.59833927127173","58","Indie","Airship Syndicate","Airship Syndicate","1171690","https://store.steampowered.com/app/1171690","1729468800000"
"Love Is All Around","1697515200000","false","1580162","9.99","10827776","8.943299288075458","94","Indie","intiny","intiny","2322560","https://store.steampowered.com/app/2322560",""
"Ni no Kuni™ II: Revenant Kingdom","1521777600000","false","417449","59.99","10825453","0","84","AA","BANDAI NAMCO Entertainment","LEVEL5 Inc.","589360","https://store.steampowered.com/app/589360",""
"The Riftbreaker","1634184000000","false","613702","29.99","10814021","25.931304287618204","90","Indie","EXOR Studios,Surefire.Games","EXOR Studios","780310","https://store.steampowered.com/app/780310",""
"The Wolf Among Us","1381464000000","false","1110484","14.99","10707410","9.84181408136344","98","Indie","Telltale","Telltale","250320","https://store.steampowered.com/app/250320",""
"Persona® 5 Strikers","1613970000000","false","366533","59.99","10598818","26.010049281498986","89","AAA","SEGA","ATLUS","1382330","https://store.steampowered.com/app/1382330",""
"Destroy All Humans!","1595908800000","false","545439","29.99","10570220","9.978903596776341","92","AA","THQ Nordic","Black Forest Games,Pandemic Studios","803330","https://store.steampowered.com/app/803330",""
"STALCRAFT: X","1670562000000","false","2778138","0","10560457.782761145","117.80230300813622","77","Indie","EXBO","EXBO","1818450","https://store.steampowered.com/app/1818450",""
"METAL GEAR SOLID V: GROUND ZEROES","1418878800000","false","1294398","19.99","10501701","0","84","AA","KONAMI","KONAMI","311340","https://store.steampowered.com/app/311340",""
"Dead Island 2","1713758400000","false","354474","49.99","10477319","0","77","AA","Deep Silver","Dambuster Studios","934700","https://store.steampowered.com/app/934700",""
"Orcs Must Die! 2","1343620800000","false","1811088","14.99","10450695","26.477357640785872","93","Indie","Robot Entertainment","Robot Entertainment","201790","https://store.steampowered.com/app/201790",""
"Old School RuneScape","1614142800000","false","1232942","0","10428912.763522035","89.41271136673578","83","AA","Jagex Ltd","Jagex Ltd","1343370","https://store.steampowered.com/app/1343370",""
"FreshWomen - Season 1","1660881600000","false","1108099","13.99","10353010","7.550045454282928","96","Indie","OppaiMan","OppaiMan","1350650","https://store.steampowered.com/app/1350650",""
"Danganronpa: Trigger Happy Havoc","1455771600000","false","1027056","19.99","10338122","25.87810177582113","96","AA","Spike Chunsoft Co., Ltd.","Spike Chunsoft Co., Ltd.,Abstraction Games","413410","https://store.steampowered.com/app/413410",""
"Abiotic Factor","1714622400000","true","525554","24.99","10324334","47.609695142432955","97","AA","Playstack","Deep Field Games","427410","https://store.steampowered.com/app/427410",""
"Summer Memories","1592107200000","false","1472275","19.99","10305745","8.879466488474838","93","Indie","Kagura Games","Dojin Otome","1227890","https://store.steampowered.com/app/1227890",""
"Shin Megami Tensei V: Vengeance","1718251200000","false","217666","59.99","10301722","0","93","AAA","SEGA","ATLUS","1875830","https://store.steampowered.com/app/1875830",""
"Delta Force","1733270400000","false","5165279","0","10268637","44.729576452036255","70","Indie","TiMi Studio Group","Team Jade","2507950","https://store.steampowered.com/app/2507950",""
"SpongeBob SquarePants: Battle for Bikini Bottom - Rehydrated","1592884800000","false","588622","29.99","10237139","8.545695265450236","94","AA","THQ Nordic","Purple Lamp","969990","https://store.steampowered.com/app/969990",""
"Tyranny","1478754000000","false","474452","29.99","10205907","20.117284553566538","87","AAA","Paradox Interactive","Obsidian Entertainment","362960","https://store.steampowered.com/app/362960",""
"Amnesia: The Dark Descent","1283918400000","false","1615107","19.99","10196196","10.4663348445188","95","Indie","Frictional Games","Frictional Games","57300","https://store.steampowered.com/app/57300",""
"Rec Room","1467086400000","false","4016699","0","10194491.508818317","46.227670843285715","90","Indie","Rec Room","Rec Room","471710","https://store.steampowered.com/app/471710","1630555200000"
"Portal Knights","1454284800000","false","1193397","19.99","10165311","33.09699895944697","83","AA","505 Games","Keen Games GmbH","374040","https://store.steampowered.com/app/374040","1495080000000"
"Senren＊Banka","1581656400000","false","571656","34.99","10149597","28.05831372355854","99","Indie","HIKARI FIELD,NekoNyan Ltd.","YUZUSOFT","1144400","https://store.steampowered.com/app/1144400",""
"Trailmakers","1514764800000","false","975534","24.99","10144106","26.421183593776775","93","Indie","Flashbulb","Flashbulb","585420","https://store.steampowered.com/app/585420","1568779200000"
"Tales from the Borderlands","1414800000000","false","594649","19.99","10027193","10.742066217561128","95","AAA","2K","Telltale Games","330830","https://store.steampowered.com/app/330830","1613451600000"
"Return of the Obra Dinn","1539835200000","false","712583","19.99","9952213","9.04633790487282","97","Indie","3909","Lucas Pope","653530","https://store.steampowered.com/app/653530",""
"Miscreated","1412121600000","false","943044","29.99","9931918","117.89746122372037","66","Indie","Entrada Interactive LLC","Entrada Interactive LLC","299740","https://store.steampowered.com/app/299740","1545109200000"
"Thief Simulator","1541739600000","false","2402367","19.99","9904781","7.694201806733244","88","AA","PlayWay S.A.","Noble Muffins","704850","https://store.steampowered.com/app/704850",""
"Absolver","1503979200000","false","488164","29.99","9884550","18.675149402827618","72","AA","Devolver Digital","Sloclap","473690","https://store.steampowered.com/app/473690",""
"The Walking Dead: Season Two","1387256400000","false","1054542","14.99","9871734","10.86841855687848","96","AA","Skybound Games","Telltale Games","261030","https://store.steampowered.com/app/261030",""
"Children of Morta","1456790400000","false","1039452","21.99","9828973","16.452157067896998","89","AA","11 bit studios","Dead Mage","330020","https://store.steampowered.com/app/330020","1567483200000"
"POSTAL 2","1351828800000","false","4233757","9.99","9818838","21.22138717294395","97","Indie","Running With Scissors","Running With Scissors","223470","https://store.steampowered.com/app/223470",""
"Nine Sols","1716868800000","false","401469","29.99","9790083","28.675412891253345","96","Indie","RedCandleGames","RedCandleGames","1809540","https://store.steampowered.com/app/1809540",""
"Assassin's Creed® Revelations","1322542800000","false","1250534","19.99","9755314","16.709131179114863","85","AAA","Ubisoft","Ubisoft Montreal","201870","https://store.steampowered.com/app/201870",""
"Prototype 2","1343102400000","false","601696","39.99","9726877","28.76923230776343","76","AAA","Activision","Radical Entertainment","115320","https://store.steampowered.com/app/115320",""
"Subverse","1616731200000","false","450849","39.99","9681155","8.418546600428595","71","Indie","Streembit Ltd","Studio FOW Interactive","1034140","https://store.steampowered.com/app/1034140","1731628800000"
"TUNIC","1647403200000","false","449709","29.99","9669759","12.023993630241105","92","Indie","Finji","TUNIC Team","553420","https://store.steampowered.com/app/553420",""
"Baldur's Gate: Enhanced Edition","1358312400000","false","1057336","19.99","9666579","74.04031582251382","92","Indie","Beamdog","Beamdog","228280","https://store.steampowered.com/app/228280",""
"theHunter Classic","1401768000000","false","4486150","0","9612057.776618503","20.941654908552508","58","Indie","Expansive Worlds,Avalanche Studios","Expansive Worlds,Avalanche Studios","253710","https://store.steampowered.com/app/253710",""
"Darksiders Genesis","1575522000000","false","573880","29.99","9585408","16.32688711511598","82","AA","THQ Nordic","Airship Syndicate","710920","https://store.steampowered.com/app/710920",""
"Across the Obelisk","1617854400000","false","710586","19.99","9577580","83.27749891107942","82","AAA","Paradox Interactive,Paradox Arc","Dreamsite Games","1385380","https://store.steampowered.com/app/1385380","1660622400000"
"SOMA","1442808000000","false","1185903","29.99","9558551","9.74088852396427","96","Indie","Frictional Games","Frictional Games","282140","https://store.steampowered.com/app/282140",""
"Minecraft Dungeons","1632283200000","false","660502","19.99","9547414","35.92307539611435","91","AAA","Xbox Game Studios","Mojang Studios,‪Double Eleven","1672970","https://store.steampowered.com/app/1672970",""
"RoboCop: Rogue City","1698897600000","false","288240","49.99","9529516","13.874284782287583","90","AA","Nacon","Teyon","1681430","https://store.steampowered.com/app/1681430",""
"For The King II","1698897600000","false","512931","24.99","9528439","28.681044360266082","70","AA","Curve Games","IronOak Games","1676840","https://store.steampowered.com/app/1676840",""
"BIGFOOT","1485838800000","true","645144","19.99","9507079","16.544366156178913","82","Indie","CyberLight Game Studio","CyberLight Game Studio","509980","https://store.steampowered.com/app/509980",""
"The Ascent","1627531200000","false","710278","29.99","9444288","9.519316685178856","74","AA","Curve Games","Neon Giant","979690","https://store.steampowered.com/app/979690",""
"Nightingale","1708405200000","true","398184","29.99","9418919","69.62995669277973","68","Indie","Inflexion Games","Inflexion Games","1928980","https://store.steampowered.com/app/1928980",""
"SMITE 2","1724716800000","true","429288","0","9397182","43.935427895266336","59","AA","Hi-Rez Studios","Titan Forge Games","2437170","https://store.steampowered.com/app/2437170",""
"The Henry Stickmin Collection","1596772800000","false","888511","14.99","9392183","6.065002885495765","99","Indie","Innersloth","PuffballsUnited","1089980","https://store.steampowered.com/app/1089980",""
"Youtubers Life","1462060800000","false","824037","24.99","9351429","14.19100594851958","77","Indie","UPLAY Online","UPLAY Online","428690","https://store.steampowered.com/app/428690","1486011600000"
"House Party","1498795200000","false","820317","24.99","9347293","16.361083785867624","86","Indie","Eek! Games, LLC","Eek! Games, LLC","611790","https://store.steampowered.com/app/611790","1657857600000"
"嗜血印 Bloody Spell","1547528400000","false","1393911","24.99","9266569","8.90688347842367","89","Indie","艺龙游戏","艺龙游戏","992300","https://store.steampowered.com/app/992300","1643173200000"
"We Were Here Together","1570680000000","false","1259220","12.99","9224163","5.620514364164259","84","Indie","Total Mayhem Games","Total Mayhem Games","865360","https://store.steampowered.com/app/865360",""
"Bendy and the Ink Machine","1493265600000","false","1164897","19.99","9205755","8.75450107085602","89","Indie","Joey Drew Studios","Joey Drew Studios","622650","https://store.steampowered.com/app/622650",""
"KINGDOM HEARTS -HD 1.5+2.5 ReMIX-","1718251200000","false","263081","49.99","9141965","56.15777675283917","82","AA","Square Enix","Square Enix","2552430","https://store.steampowered.com/app/2552430",""
"Way of the Hunter","1660622400000","false","350040","39.99","9094045","22.21509210462017","79","AA","THQ Nordic","Nine Rocks Games","1288320","https://store.steampowered.com/app/1288320",""
"Monster Hunter Stories 2: Wings of Ruin","1625716800000","false","369578","39.99","9082845","46.64017979172919","82","AAA","CAPCOM Co., Ltd.","CAPCOM Co., Ltd.","1277400","https://store.steampowered.com/app/1277400",""
"Shovel Knight: Treasure Trove","1403755200000","false","685397","39.99","9072659","17.52592390023226","96","Indie","Yacht Club Games","Yacht Club Games","250760","https://store.steampowered.com/app/250760",""
"The Escapists","1401580800000","false","1238241","17.99","9054590","11.996006369947112","90","AA","Team17","Mouldy Toof Studios","298630","https://store.steampowered.com/app/298630","1423803600000"
"Grand Theft Auto: San Andreas – The Definitive Edition","1674104400000","false","324520","59.99","9008746","28.22412453119284","75","AAA","Rockstar Games","Rockstar Games","1547000","https://store.steampowered.com/app/1547000",""
"Life is Strange: Before the Storm","1504152000000","false","987086","16.99","9007826","12.344914597358274","93","AA","Square Enix,Feral Interactive (Mac),Feral Interactive (Linux)","Deck Nine,Feral Interactive (Mac),Feral Interactive (Linux)","554620","https://store.steampowered.com/app/554620",""
"Undawn","1686628800000","false","269755","0","8995646","100.22202070574569","54","Indie","Level Infinite","Lightspeed Studios","1881700","https://store.steampowered.com/app/1881700",""
"Resident Evil","1421643600000","false","1025210","19.99","8959729","15.492790661329325","92","AAA","CAPCOM Co., Ltd.","CAPCOM Co., Ltd.","304240","https://store.steampowered.com/app/304240",""
"Teenage Mutant Ninja Turtles: Shredder's Revenge","1655352000000","false","556880","24.99","8886240","4.989866262917214","94","Indie","Dotemu,Gamera Games","Tribute Games Inc.","1361510","https://store.steampowered.com/app/1361510",""
"LEGO® Worlds","1433116800000","false","717872","29.99","8864371","38.688191077227735","78","AA","Warner Bros. Interactive Entertainment","TT Games,Traveller's Tales","332310","https://store.steampowered.com/app/332310","1488862800000"
"Project Winter","1549515600000","false","1276000","9.99","8826364","60.88772388940846","83","Indie","Other Ocean Group","Other Ocean Interactive","774861","https://store.steampowered.com/app/774861","1558584000000"
"ZERO Sievert","1668488400000","false","511371","19.99","8728813","18.117885967898907","86","Indie","Modern Wolf","CABO Studio","1782120","https://store.steampowered.com/app/1782120","1729641600000"
"ASTLIBRA Revision","1665633600000","false","531924","24.99","8664855","44.497342760667586","96","AA","WhisperGames","KEIZO","1718570","https://store.steampowered.com/app/1718570",""
"Like a Dragon Gaiden: The Man Who Erased His Name","1699419600000","false","224952","49.99","8646093","21.911558002712397","97","AAA","SEGA","Ryu Ga Gotoku Studio","2375550","https://store.steampowered.com/app/2375550",""
"DRAGON QUEST® XI S: Echoes of an Elusive Age™ - Definitive Edition","1607058000000","false","318461","39.99","8560675","51.14308605285754","93","AA","Square Enix","Square Enix","1295510","https://store.steampowered.com/app/1295510",""
"VA-11 Hall-A: Cyberpunk Bartender Action","1466481600000","false","931190","14.99","8557162","10.154971160991096","97","Indie","Ysbryd Games,PLAYISM","Sukeban Games","447530","https://store.steampowered.com/app/447530",""
"Sands of Salzaar","1577941200000","false","1035105","14.99","8553507","20.028938383852193","82","Indie","XD","汉家松鼠Han-Squirrel Studio","1094520","https://store.steampowered.com/app/1094520","1639544400000"
"Evil West","1669006800000","false","354739","49.99","8521890","8.986795819662797","75","AA","Focus Entertainment","Flying Wild Hog","1065310","https://store.steampowered.com/app/1065310",""
"Thronebreaker: The Witcher Tales","1541739600000","false","580347","19.99","8503187","18.550598757739337","90","AAA","CD PROJEKT RED","CD PROJEKT RED","973760","https://store.steampowered.com/app/973760",""
"BlazBlue Entropy Effect","1692072000000","false","628415","19.99","8478528","27.338468221392336","95","Indie","91Act","91Act","2273430","https://store.steampowered.com/app/2273430",""
"Hyper Light Drifter","1459396800000","false","725653","19.99","8478502","11.75298366365821","93","Indie","Heart Machine","Heart Machine","257850","https://store.steampowered.com/app/257850",""
"Scribblenauts Unlimited","1353301200000","false","1109551","19.99","8470607","16.201692837213958","94","AA","Warner Bros. Interactive Entertainment","5th Cell Media","218680","https://store.steampowered.com/app/218680",""
"Assassin’s Creed® Rogue","1425873600000","false","918737","19.99","8432730","23.303222785801765","85","AAA","Ubisoft","Ubisoft Sofia,Ubisoft Kiev","311560","https://store.steampowered.com/app/311560",""
"Dome Keeper","1664251200000","false","828662","17.99","8391161","27.967329987827483","92","AA","Raw Fury","Bippinbits","1637320","https://store.steampowered.com/app/1637320",""
"Hero's Adventure: Road to Passion","1678165200000","false","739159","17.99","8320885","44.17047218266631","84","Indie","Paleo","半瓶醋工作室（Half Amateur Studio）","1948980","https://store.steampowered.com/app/1948980","1700024400000"
"Wandering Sword","1694664000000","false","494364","24.99","8314070","37.26318170116508","95","Indie","Spiral Up Games","The Swordman Studio","1876890","https://store.steampowered.com/app/1876890",""
"Metal: Hellsinger","1663214400000","false","513973","29.99","8230061","7.942160225052556","96","AA","Funcom","The Outsiders","1061910","https://store.steampowered.com/app/1061910",""
"Alice: Madness Returns","1308283200000","false","1054519","9.99","8214133","15.720368278581173","90","AAA","Electronic Arts","Spicy Horse Games","19680","https://store.steampowered.com/app/19680",""
"Trine 4: The Nightmare Prince","1570507200000","false","776123","29.99","8209630","8.32662558572995","89","Indie","Frozenbyte","Frozenbyte","690640","https://store.steampowered.com/app/690640",""
"Sea of Stars","1693195200000","false","297873","34.99","8200780","25.596063558643976","89","Indie","Sabotage Studio","Sabotage Studio","1244090","https://store.steampowered.com/app/1244090",""
"Hydroneer","1588910400000","false","835122","14.99","8182704","30.809067352367737","87","Indie","Foulball Hangover","Foulball Hangover","1106840","https://store.steampowered.com/app/1106840",""
"WILD HEARTS™","1676523600000","false","156336","69.99","8179450","36.45522608067255","47","AAA","Electronic Arts","KOEI TECMO GAMES CO., LTD.","1938010","https://store.steampowered.com/app/1938010",""
"Sonic Mania","1503979200000","false","736425","19.99","8171976","25.059175614940635","94","AAA","SEGA","Christian Whitehead,Headcannon,PagodaWest Games","584400","https://store.steampowered.com/app/584400",""
"GRIS","1544677200000","false","1446790","14.99","8128126","5.192647674848706","96","AA","Devolver Digital","Nomada Studio","683320","https://store.steampowered.com/app/683320",""
"Kena: Bridge of Spirits","1664164800000","false","435120","39.99","8067932","13.400508664849642","92","Indie","Ember Lab","Ember Lab","1954200","https://store.steampowered.com/app/1954200",""
"Darksiders II Deathinitive Edition","1446699600000","false","1221471","29.99","8052600","24.120312062793477","78","AA","THQ Nordic","Gunfire Games,Vigil Games,THQ Nordic","388410","https://store.steampowered.com/app/388410",""
"Yakuza Kiwami","1550552400000","false","737974","19.99","8010776","24.6278083314479","93","AAA","SEGA","Ryu Ga Gotoku Studio","834530","https://store.steampowered.com/app/834530",""
"Trine Enchanted Edition","1246507200000","false","1654014","14.99","7998040","5.49526159177785","96","Indie","Frozenbyte","Frozenbyte","35700","https://store.steampowered.com/app/35700",""
"ANIMAL WELL","1715227200000","false","391909","24.99","7995019","0","96","Indie","Bigmode","Billy Basso","813230","https://store.steampowered.com/app/813230",""
"Soulmask","1717041600000","true","341942","29.99","7945126","144.5597767418664","81","Indie","Qooland Games","CampFire Studio","2646460","https://store.steampowered.com/app/2646460",""
"Danganronpa 2: Goodbye Despair","1460952000000","false","816307","19.99","7921257","29.948711231598754","96","AA","Spike Chunsoft Co., Ltd.","Spike Chunsoft Co., Ltd.,Abstraction Games","413420","https://store.steampowered.com/app/413420",""
"Osiris: New Dawn","1475035200000","false","474986","34.99","7917204","0","54","Indie","Fenix Fire Entertainment","Fenix Fire Entertainment","402710","https://store.steampowered.com/app/402710","1674018000000"
"Magicka 2","1432612800000","false","1336501","14.99","7887795","8.985146380425396","83","AAA","Paradox Interactive","Pieces Interactive","238370","https://store.steampowered.com/app/238370",""
"Rogue Legacy","1372305600000","false","1531268","14.99","7859660","33.1456100547562","93","Indie","Cellar Door Games","Cellar Door Games","241600","https://store.steampowered.com/app/241600",""
"Gotham Knights","1666324800000","false","369178","59.99","7847843","19.37103223750895","67","AAA","Warner Bros. Games","Warner Bros. Games Montréal,QLOC","1496790","https://store.steampowered.com/app/1496790",""
"Star Conflict","1361941200000","false","1762193","0","7838756.178217115","27.735230284307598","73","AA","Gaijin Network Ltd","Star Gem Inc.","212070","https://store.steampowered.com/app/212070",""
"Smalland: Survive the Wilds","1680062400000","false","365375","34.99","7829723","22.696476341006388","83","Indie","Merge Games,Maximum Entertainment","Merge Games","768200","https://store.steampowered.com/app/768200","1707973200000"
"Yakuza Kiwami 2","1557374400000","false","562486","19.99","7828244","30.714997924174284","95","AAA","SEGA","Ryu Ga Gotoku Studio","927380","https://store.steampowered.com/app/927380",""
"Solasta: Crown of the Magister","1603166400000","false","501950","29.99","7824437","86.761608409946","87","Indie","Tactical Adventures","Tactical Adventures","1096530","https://store.steampowered.com/app/1096530","1622088000000"
"Stoneshard","1580965200000","true","628668","24.99","7797425","27.517521447761812","74","Indie","HypeTrain Digital","Ink Stains Games","625960","https://store.steampowered.com/app/625960",""
"Streets of Rogue","1488326400000","false","1052199","19.99","7790841","17.84622400701176","96","AA","tinyBuild","Matt Dabrowski","512900","https://store.steampowered.com/app/512900","1
"Unturned","1401580800000","1499400000000","false","32267497","0","7787240.452942894","178.84339287263515","91","Indie","Smartly Dressed Games","Smartly Dressed Games","304930","https://store.steampowered.com/app/304930"
"Shadows of Doubt","1682308800000","1727308800000","false","466657","24.99","7722845","24.008076219945888","85","Indie","Fireshine Games","ColePowered Games","986130","https://store.steampowered.com/app/986130"
"Castlevania: Lords of Shadow – Ultimate Edition","1377576000000","","false","489848","29.99","7703543","16.473039893000774","81","AA","KONAMI","MercurySteam,Climax Studios","234080","https://store.steampowered.com/app/234080"
"Honkai Impact 3rd","1634788800000","","false","772097","0","7701983.63621288","52.552587449901395","73","Indie","COGNOSPHERE PTE. LTD.","COGNOSPHERE PTE. LTD.","1671200","https://store.steampowered.com/app/1671200"
"Volcanoids","1548738000000","","true","528860","19.99","7691990","8.751135036418889","83","Indie","Volcanoid","Volcanoid","951440","https://store.steampowered.com/app/951440"
"PixARK","1519862400000","1559275200000","false","520594","19.99","7689453","49.51377265876483","73","AA","Snail Games USA","Snail Games USA","593600","https://store.steampowered.com/app/593600"
"Bomb Rush Cyberfunk","1692331200000","","false","231344","39.99","7655458","17.770287183951933","98","Indie","Team Reptile","Team Reptile","1353230","https://store.steampowered.com/app/1353230"
"Voidtrain","1683604800000","","true","331871","29.99","7633655","11.274296351953629","74","Indie","HypeTrain Digital","HypeTrain Digital","1159690","https://store.steampowered.com/app/1159690"
"Serious Sam 4","1600920000000","","false","391960","39.99","7613167","13.880710192763171","83","AA","Devolver Digital","Croteam","257420","https://store.steampowered.com/app/257420"
"NARUTO SHIPPUDEN: Ultimate Ninja STORM 3 Full Burst HD","1382587200000","","false","745208","19.99","7573414","19.606699657312117","90","AA","BANDAI NAMCO Entertainment","CyberConnect2 Co. Ltd.","234670","https://store.steampowered.com/app/234670"
"Moonlighter","1527566400000","","false","978772","19.99","7551196","17.174196682112772","82","AA","11 bit studios","Digital Sun","606150","https://store.steampowered.com/app/606150"
"Last Oasis","1585195200000","","true","338424","29.99","7502493","140.53972339084402","62","Indie","Donkey Crew,Snail Games USA","Donkey Crew","903950","https://store.steampowered.com/app/903950"
"Rayman® Legends","1378180800000","","false","541235","29.99","7461148","12.96352109538246","89","AAA","Ubisoft","Ubisoft Montpellier","242550","https://store.steampowered.com/app/242550"
"Prototype™","1244606400000","","false","839603","19.99","7458162","24.639896823734517","80","AAA","Activision","Radical Entertainment","10150","https://store.steampowered.com/app/10150"
"Baldur's Gate II: Enhanced Edition","1384491600000","","false","757945","19.99","7435406","101.90026263679673","92","Indie","Beamdog","Beamdog","257350","https://store.steampowered.com/app/257350"
"Lost Judgment","1663128000000","","false","241926","59.99","7426611","45.636214574021515","95","AAA","SEGA","Ryu Ga Gotoku Studio","2058190","https://store.steampowered.com/app/2058190"
