"name","firstReleaseDate","earlyAccessExitDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"Warhammer The Horus Heresy: Legions","1553745600000","","false","125379","0","3992048.5350549542","95.91073221546334","62","Indie","Everguild Ltd.","Everguild Ltd.","1031140","https://store.steampowered.com/app/1031140"
"Capcom Arcade Stadium","1621828800000","","false","5069843","0","3989182.065034805","6.249207611935373","54","AAA","CAPCOM Co., Ltd.","CAPCOM Co., Ltd.","1515950","https://store.steampowered.com/app/1515950"
"Omega Strikers","1682568000000","","false","3333854","0","3973070.728729137","95.44083489172753","85","Indie","Odyssey Interactive","Odyssey Interactive","1869590","https://store.steampowered.com/app/1869590"
"Idling to Rule the Gods","1464321600000","","false","240484","0","3932230.822239937","461.36835563899956","86","Indie","Shugasu GmbH","Shugasu GmbH","466170","https://store.steampowered.com/app/466170"
"KurtzPel","1556596800000","","true","2555890","0","3800199.0976103703","104.42947257106196","61","Indie","KOG","KOG","844870","https://store.steampowered.com/app/844870"
"Animation Throwdown: The Quest for Cards","1493956800000","","false","349225","0","3747495.8557345993","32.33386725720557","75","Indie","Kongregate","Synapse Games,Chinzilla","591960","https://store.steampowered.com/app/591960"
"AdventureQuest 3D","1476849600000","1666929600000","false","949490","0","3658483.6975643244","73.85913627835913","82","Indie","Artix Entertainment, LLC","Artix Entertainment, LLC","429790","https://store.steampowered.com/app/429790"
"Toram Online","1639890000000","","false","776593","0","3658153.278862621","27.506887072772955","79","Indie","Asobimo, Inc.","Asobimo, Inc.","1827180","https://store.steampowered.com/app/1827180"
"Champions Online","1288569600000","1308024000000","false","744842","0","3641349.263309007","164.87206062244317","72","AA","Arc Games","Cryptic Studios","9880","https://store.steampowered.com/app/9880"
"Onigiri","1553745600000","","false","142010","0","3605917.9679072443","115.64667571415916","72","Indie","CyberStep, Inc.","CyberStep, Inc.","290470","https://store.steampowered.com/app/290470"
"Bit Heroes Quest","1513141200000","","false","368819","0","3599716.1964177275","139.6869786560774","80","Indie","Kongregate","Juppiomenz","666860","https://store.steampowered.com/app/666860"
"Asphalt Legends Unite","1659412800000","","false","920713","0","3517733.247031214","26.8916944645338","81","AA","Gameloft","Gameloft","1815780","https://store.steampowered.com/app/1815780"
"NGU IDLE","1569902400000","","false","557349","0","3384390.3433576184","853.0138803882376","96","Indie","4G","4G","1147690","https://store.steampowered.com/app/1147690"
"Business Tour - Board Game with Online Multiplayer","1501128000000","","false","7949483","0","3325304.4796260186","21.118240067749234","61","Indie","8Floor","8Floor","397900","https://store.steampowered.com/app/397900"
"Deceit","1475280000000","1488517200000","false","11282715","0","3283878.994304005","35.98114176782665","79","Indie","World Makers","World Makers","466240","https://store.steampowered.com/app/466240"
"Leaf Blower Revolution - Idle Game","1607058000000","","false","1191609","0","3272069.0059715207","121.4962653289581","94","Indie","Humble North","Humble North","1468260","https://store.steampowered.com/app/1468260"
"Sword of Convallaria","1722384000000","","false","222715","0","3256974","72.19644234334483","74","Indie","XD","XD","2526380","https://store.steampowered.com/app/2526380"
"EverQuest","1355374800000","","false","262649","0","3232383.463749751","0","80","Indie","Daybreak Game Company","Darkpaw Games","205710","https://store.steampowered.com/app/205710"
"VALKYRIE CONNECT","1585800000000","","false","70381","0","3223838.0996923237","240.43460231496402","75","Indie","Ateam Entertainment Inc.","Ateam Entertainment Inc.","1222800","https://store.steampowered.com/app/1222800"
"Riders of Icarus","1467777600000","","false","1196080","0","3156110.6240075105","233.86508291147874","66","Indie","VALOFE","WeMade,VALOFE","442080","https://store.steampowered.com/app/442080"
"Enlisted","1711598400000","1721088000000","false","1275716","0","3146634","0","80","AA","Gaijin Network Ltd","Darkflow Software","2051620","https://store.steampowered.com/app/2051620"
"Disney Speedstorm","1681790400000","1695873600000","false","389937","0","3105357","35.07492671673944","67","AA","Gameloft","Gameloft","1537830","https://store.steampowered.com/app/1537830"
"ASTRA: Knights of Veda","1711944000000","","false","175097","0","3019753","0","47","Indie","HYBE IM","FLINT","2484250","https://store.steampowered.com/app/2484250"
"Starward","1713931200000","","false","106737","0","3011949","46.22386826019205","66","Indie","盛天游戏","Game Blender","2764370","https://store.steampowered.com/app/2764370"
"Puzzle Pirates","1314763200000","","false","183914","0","2955925.934319789","190.0518259196389","80","Indie","Grey Havens","Grey Havens","99910","https://store.steampowered.com/app/99910"
"Zula Global","1515733200000","","false","848153","0","2945805.6514558615","11.624858779095248","70","Indie","Madbyte Games","Madbyte Games","747610","https://store.steampowered.com/app/747610"
"Caliber","1681272000000","","false","929050","0","2938451","50.22733660921303","77","Indie","FOR-GAMES CR LTD","1C Game Studios","307950","https://store.steampowered.com/app/307950"
"英雄道國際服","1634184000000","","false","10447","0","2909504.877749033","130.4076916422805","65","Indie","XuCheng Studio","XuCheng Studio","1730910","https://store.steampowered.com/app/1730910"
"Runes of Magic","1535515200000","","false","174697","0","2884072.6260635513","197.13086426451787","68","Indie","Gameforge 4D GmbH‬","Runewaker Entertainment","808290","https://store.steampowered.com/app/808290"
"Cell to Singularity - Evolution Never Ends","1544590800000","1635912000000","false","1504848","0","2857153.4112085453","162.59292379193818","90","Indie","Computer Lunch","Computer Lunch","977400","https://store.steampowered.com/app/977400"
"SAS: Zombie Assault 4","1508126400000","","false","1058448","0","2850493.6896712575","37.650941015407795","86","Indie","Ninja Kiwi","Ninja Kiwi","678800","https://store.steampowered.com/app/678800"
"Pixel Starships","1588305600000","1684814400000","false","340826","0","2804022.6392461765","144.9370040667102","74","Indie","SavySoda","SavySoda","378760","https://store.steampowered.com/app/378760"
"World of Warplanes","1536724800000","1644469200000","false","478309","0","2794382.1766887982","114.05406571725722","72","AA","Wargaming Group Limited","Wargaming Group Limited","790710","https://store.steampowered.com/app/790710"
"WGT Golf","1586750400000","","true","348221","0","2786879.2148845983","9.671752239590965","62","Indie","Topgolf Media","Topgolf Media","1182020","https://store.steampowered.com/app/1182020"
"World of Guns: Gun Disassembly","1400644800000","","false","3354657","0","2785569.79034564","5.026259530372613","84","Indie","Noble Empire Corp.","Noble Empire Corp.","262410","https://store.steampowered.com/app/262410"
"Ironsight","1560916800000","","false","2196219","0","2747766.3309767405","58.3865968976332","72","Indie","WipleGames Inc.,","WipleGames Inc.,","783770","https://store.steampowered.com/app/783770"
"Mighty Party","1490846400000","","false","155054","0","2738197.0380101474","174.66563020191307","58","Indie","Panoramik Games LTD","Panoramik Games LTD","575720","https://store.steampowered.com/app/575720"
"Atelier Resleriana: Forgotten Alchemy and the Polar Night Liberator","1706072400000","","false","151049","0","2729526","70.94877540437129","56","Indie","KOEI TECMO GAMES","KOEI TECMO GAMES","2594920","https://store.steampowered.com/app/2594920"
"Blood of Steel","1603166400000","","false","449079","0","2717208.1771900207","0","76","Indie","YC Games","YC Games","567630","https://store.steampowered.com/app/567630"
"FreestyleFootball R","1663041600000","","false","152172","0","2677197.4227828127","160.8888974733901","68","Indie","HOGA INFORMATION TECHNOLOGY CO.,LTD","JOYCITY Corporation","1826980","https://store.steampowered.com/app/1826980"
"LoveBeat","1452661200000","","false","117581","0","2662683.292613261","268.41514817762277","75","Indie","CRAZYDIAMOND CO., LTD.","CRAZYDIAMOND CO., LTD.","354290","https://store.steampowered.com/app/354290"
"Super Auto Pets","1632456000000","","false","2622963","0","2536881.697402182","15.699734228043933","91","Indie","Team Wood Games","Team Wood Games","1714040","https://store.steampowered.com/app/1714040"
"Killer Instinct","1506484800000","false","312157","0","2404383.1469388865","8.234103269804935","87","AAA","Xbox Game Studios","Iron Galaxy Studios","577940","https://store.steampowered.com/app/577940",""
"SMASH LEGENDS","1615780800000","false","733741","0","2402990.6713743634","82.4433504117946","69","Indie","5minlab Corp.","5minlab Corp.","1352080","https://store.steampowered.com/app/1352080","1618200000000"
"Eternal Card Game","1477958400000","false","561066","0","2398440.520646872","273.8754105723924","77","Indie","Dire Wolf","Dire Wolf","531640","https://store.steampowered.com/app/531640","1542258000000"
"Skyforge","1492056000000","false","799283","0","2379845.5567266117","62.71539675032952","60","Indie","Music Guru LLC","Allods Team","414530","https://store.steampowered.com/app/414530",""
"Hero Zero - Multiplayer RPG","1467691200000","false","282297","0","2352261.684434728","151.2533866681145","82","Hobbyist","","Playata GmbH","482920","https://store.steampowered.com/app/482920",""
"LAST CLOUDIA","1630296000000","false","67731","0","2350095.977069361","337.77674499277754","81","Indie","AIDIS Inc.","AIDIS Inc.","1687670","https://store.steampowered.com/app/1687670",""
"Bloons TD Battles 2","1638248400000","false","2095511","0","2343471.7533895783","32.449498422338515","84","Indie","Ninja Kiwi","Ninja Kiwi","1276390","https://store.steampowered.com/app/1276390",""
"Combat Master: Season 2","1682049600000","false","2360217","0","2310004","24.031219560221217","88","Indie","Alfa Bravo Inc","Alfa Bravo Inc","2281730","https://store.steampowered.com/app/2281730",""
"Pinball FX","1681358400000","false","83599","0","2306367","46.20179629266292","68","Indie","Zen Studios","Zen Studios","2328760","https://store.steampowered.com/app/2328760",""
"ANOTHER EDEN","1617076800000","false","140411","0","2280076.366295614","84.04307912628012","69","Indie","WFS, Inc.","WFS, Inc.","1252600","https://store.steampowered.com/app/1252600",""
"Town of Salem 2","1685073600000","false","266268","0","2260608","65.97785147384387","74","Indie","Digital Bandidos","BlankMediaGames LLC","2140510","https://store.steampowered.com/app/2140510","1692936000000"
"Dragon Saga","1450760400000","false","221000","0","2260137.191466035","104.26726704736151","65","Indie","Gravity Interactive","Gravity Interactive","381990","https://store.steampowered.com/app/381990",""
"Warlander","1674536400000","false","796757","0","2200725","6.136264589828034","61","Indie","Toylogic Inc.","Toylogic Inc.","1675900","https://store.steampowered.com/app/1675900",""
"Town of Sins","1711339200000","false","178087","0","2186169","12.38336237817202","64","Indie","Nutaku Publishing","Hooligapps","2449710","https://store.steampowered.com/app/2449710",""
"World War 3","1539921600000","false","2432840","0","2176321.184525899","12.642904734190642","54","Indie","Wishlist Games,The 4 Winds Entertainment","The Farm 51","674020","https://store.steampowered.com/app/674020","1670648400000"
"火焰征程","1698206400000","false","69461","0","2164523","38.19453518281285","68","Indie","Starlight Games","Starlight Games","2492430","https://store.steampowered.com/app/2492430",""
"Infestation: The New Z","1479790800000","false","3749543","0","2024074.9460523815","107.04116841097749","54","Indie","OP Productions LLC","Fredaikis AB","555570","https://store.steampowered.com/app/555570",""
"RAID: Shadow Legends","1704776400000","false","80673","0","1995297","215.8029041203091","60","Indie","Plarium Global Ltd","Plarium Global Ltd","2333480","https://store.steampowered.com/app/2333480",""
"PROJECT: PLAYTIME","1670821200000","true","4131598","0","1981708.3303632317","25.627221598767118","79","Indie","Mob Entertainment","Mob Entertainment","1961460","https://store.steampowered.com/app/1961460",""
"SUPERVIVE","1732060800000","true","711129","0","1948807","26.32119574614641","90","Indie","Theorycraft Games","Theorycraft Games","1283700","https://store.steampowered.com/app/1283700",""
"Vampire: The Masquerade - Bloodhunt","1630987200000","false","5776494","0","1922751.4953250093","6.73150980264756","76","Indie","Sharkmob AB","Sharkmob AB","760160","https://store.steampowered.com/app/760160","1651032000000"
"Our Life: Beginnings & Always","1605502800000","false","179181","0","1918353.351471885","49.084303359259856","99","Indie","GB Patch Games","GB Patch Games","1129190","https://store.steampowered.com/app/1129190",""
"War Selection","1570507200000","true","1547117","0","1899064.508533664","18.475999809092116","86","Indie","Glyph Worlds","Glyph Worlds","1022450","https://store.steampowered.com/app/1022450",""
"Realm Royale Reforged","1528171200000","true","7515923","0","1865332.8620551364","62.617769801986114","76","AA","Hi-Rez Studios","Heroic Leap Games","813820","https://store.steampowered.com/app/813820",""
"Sniper Fury","1497326400000","false","408411","0","1820665.5271609786","175.7515554817267","49","AA","Gameloft","Gameloft","591740","https://store.steampowered.com/app/591740",""
"Dungeonborne","1721260800000","true","895858","0","1820411","46.21264605799246","57","Indie","Mithril Interactive","Mithril Interactive","2448970","https://store.steampowered.com/app/2448970",""
"Waven","1692158400000","true","275166","0","1780543","53.3485940495365","82","Indie","Ankama Games,New Tales","Ankama Studio","2343650","https://store.steampowered.com/app/2343650",""
"Idle Slayer","1595822400000","false","481607","0","1773973.9288719657","106.17556147830895","86","Indie","Pablo Leban","Pablo Leban","1353300","https://store.steampowered.com/app/1353300","1608526800000"
"King of Kinks","1652155200000","false","69362","0","1771891","82.3835257748601","56","Indie","Nutaku Publishing","DPH Studio","1753410","https://store.steampowered.com/app/1753410",""
"LET IT DIE","1537934400000","false","556224","0","1771672.186126898","90.46758797098961","75","Indie","GungHo Online Entertainment America, Inc.","GRASSHOPPER MANUFACTURE INC.,SUPERTRICK GAMES, Inc.","794600","https://store.steampowered.com/app/794600",""
"Call of War: World War 2","1508558400000","false","429072","0","1732258.8292710453","140.13170769854733","71","Indie","Bytro Labs GmbH","Bytro Labs GmbH","672680","https://store.steampowered.com/app/672680",""
"Tribal Wars","1605157200000","false","80358","0","1715385.543330821","26.51913726017696","73","Indie","InnoGames","InnoGames","675690","https://store.steampowered.com/app/675690",""
"月圆之夜 (Night of Full Moon)","1564027200000","false","724040","0","1700404.8071827532","15.11476322371006","83","Indie","Giant Games","Giant Games","769560","https://store.steampowered.com/app/769560",""
"Infinity Kingdom","1625112000000","false","34056","0","1683710.2088986137","190.06074966941867","70","Indie","YOUZU (SINGAPORE) PTE. LTD.","YOUZU (SINGAPORE) PTE. LTD.","1573360","https://store.steampowered.com/app/1573360",""
"Zoo 2: Animal Park","1598241600000","false","159988","0","1667136.2627735443","11.49111230847518","78","Indie","upjers","KING Art","1352330","https://store.steampowered.com/app/1352330",""
"Spectre Divide","1725321600000","false","1113048","0","1665994","9.948519731120872","64","Indie","Mountaintop Studios","Mountaintop Studios","2641470","https://store.steampowered.com/app/2641470",""
"The Spell Brigade","1726444800000","true","204889","9.99","1599624","13.832135550093126","90","Indie","Bolt Blaster Games","Bolt Blaster Games","2904000","https://store.steampowered.com/app/2904000",""
"Wurm Online","1595563200000","false","165279","0","1590497.8752270422","23.114479413514516","62","Indie","Code Club AB","Code Club AB","1179680","https://store.steampowered.com/app/1179680",""
"Zenith: Nexus","1643259600000","true","209373","0","1572737.6145404284","7.809381863305417","68","Indie","Ramen VR","Ramen VR","1403370","https://store.steampowered.com/app/1403370",""
"Prominence Poker","1462060800000","false","1003605","0","1571695.5672641178","48.73671320064459","84","AA","Jagex Ltd","Pipeworks Studios","384180","https://store.steampowered.com/app/384180","1481518800000"
"Closers","1509494400000","false","580475","0","1563934.8498652678","77.81869050831676","73","Indie","Naddic Games","Naddic Games","215830","https://store.steampowered.com/app/215830","1517893200000"
"Bloons TD Battles","1461124800000","false","3395533","0","1560310.8879717","27.4797593123988","91","Indie","Ninja Kiwi","Ninja Kiwi","444640","https://store.steampowered.com/app/444640",""
"Battle Tanks: World War II","1550725200000","false","130201","0","1515200.1199209","116.38037990826207","67","Indie","XDEVS LTD","XDEVS LTD","782670","https://store.steampowered.com/app/782670",""
"Metal Slug: Awakening","1721347200000","false","175792","0","1507247","0","68","Indie","HAOPLAY Limited","Tencent","2963870","https://store.steampowered.com/app/2963870",""
"Stormgate","1722297600000","true","246654","0","1504126","10.50745135363066","48","Indie","Frost Giant Studios","Frost Giant Studios","2012510","https://store.steampowered.com/app/2012510",""
"Yi Xian: The Cultivation Card Game","1670302800000","false","245988","0","1482606.52894428","89.98462214848084","74","AA","Gamera Games","Darksun Studio","1948800","https://store.steampowered.com/app/1948800","1705813200000"
"Mr.Mine","1601438400000","false","772593","0","1466626.0250199854","87.37981323251937","92","Indie","Playsaurus","Playsaurus","1397920","https://store.steampowered.com/app/1397920",""
"Shelter 69","1652673600000","false","148911","0","1442971","0","63","Indie","JNT Games","JNT Games","1905950","https://store.steampowered.com/app/1905950",""
"Project QT","1705381200000","false","87890","0","1403905","34.38810857304231","66","Indie","Nutaku Publishing","xDNA","1571200","https://store.steampowered.com/app/1571200",""
"Quake Champions","1503374400000","false","4230057","0","1393985.249302067","71.20230852299574","74","AAA","Bethesda Softworks","id Software","611500","https://store.steampowered.com/app/611500","1660795200000"
"MICROVOLTS: Recharged","1694145600000","false","122273","0","1356864","35.02668406312161","69","Indie","Masangsoft","Masangsoft","1426440","https://store.steampowered.com/app/1426440",""
"Unnamed Space Idle","1690430400000","true","154959","0","1352754","302.76368078531686","93","Indie","Jdog Corp","Sylv","2471100","https://store.steampowered.com/app/2471100",""
"Warhammer: Chaos And Conquest","1574053200000","false","80386","0","1301969.3540863167","52.40576025039189","54","Indie","Tilting Point","Hunted Cow Games","1144170","https://store.steampowered.com/app/1144170",""
"Supermarket Together","1723161600000","false","4622765","0","1293509.7302833744","10.325803357123165","95","Indie","DeadDevsTellNoLies","DeadDevsTellNoLies","2709570","https://store.steampowered.com/app/2709570",""
"Horny Villa","1730937600000","false","122403","0","1274533","21.394572334128714","72","Indie","Nutaku Publishing","GreenT","2903690","https://store.steampowered.com/app/2903690",""
"Farmer Against Potatoes Idle","1661400000000","false","301229","0","1262132.0709976002","452.06941765565057","96","Indie","Oni Gaming","Oni Gaming","1535560","https://store.steampowered.com/app/1535560","1725494400000"
"Slapshot: Rebound","1607317200000","false","1158605","0","1245036.037589658","36.88112677302268","84","Indie","Oddshot Games","Oddshot Games","1173370","https://store.steampowered.com/app/1173370","1712808000000"
"DISSIDIA FINAL FANTASY NT Free Edition","1552363200000","false","435819","0","1236389.2950280837","19.162152900421994","44","AA","Square Enix","Square Enix,KOEI TECMO GAMES CO., LTD.","921590","https://store.steampowered.com/app/921590",""
"Supremacy 1914: World War 1","1563249600000","false","587414","0","1214469.4686919213","21.556612384532507","75","Indie","Bytro Labs GmbH","Bytro Labs GmbH","979920","https://store.steampowered.com/app/979920",""
"Warhammer 40,000: Warpforge","1697688000000","false","103963","0","1178241","40.598012626959395","53","Indie","Everguild Ltd.","Everguild Ltd.","1985170","https://store.steampowered.com/app/1985170","1727913600000"
"The Four Kings Casino and Slots","1422748800000","false","370285","0","1169970.1678234478","11.663863220970043","68","Indie","Digital Leisure Inc.","Digital Leisure Inc.","260430","https://store.steampowered.com/app/260430","1433131200000"
"Idle Skilling","1663214400000","false","250382","0","1161534.5210973367","118.88314836873406","72","Indie","Lavaflame2","Lavaflame2","1048370","https://store.steampowered.com/app/1048370",""
"Order of Battle: World War II","1430366400000","false","361011","0","1120422.104928034","228.28273725840012","78","AA","Slitherine Ltd.","The Artistocrats","312450","https://store.steampowered.com/app/312450",""
"Tap Ninja - Idle game","1647489600000","false","883652","0","1101075.9180581798","63.3406779719962","86","Indie","Broken Glass","Broken Glass","1891700","https://store.steampowered.com/app/1891700",""
"Marbles on Stream","1573016400000","false","869611","0","1100580.7797732367","69.37619446045468","86","Indie","Pixel by Pixel Studios Inc.","Pixel by Pixel Studios Inc.","1170970","https://store.steampowered.com/app/1170970",""
"Dream Three Kingdoms 2","1661918400000","false","7709","0","1085064.4265748574","116.9488403548692","40","Indie","杭州电魂网络科技股份有限公司","杭州电魂网络科技股份有限公司","2009390","https://store.steampowered.com/app/2009390",""
"My Little Farmies","1519707600000","false","57268","0","1084211.4828490259","242.1285926820119","55","Indie","upjers","upjers","789100","https://store.steampowered.com/app/789100",""
"Poker Championship","1569384000000","false","718385","0","1049501.6845100976","84.34789147786613","81","Indie","BBstudio Inc.","BBstudio Inc.","1138190","https://store.steampowered.com/app/1138190",""
"Zombie Gunship Survival","1632283200000","false","254713","0","1035307.8038711211","7.70174260397094","50","Indie","Flaregames","Flaregames","1597480","https://store.steampowered.com/app/1597480",""
"Vigor","1715832000000","false","243154","0","1012141","15.283384433114142","47","AA","Bohemia Interactive","Bohemia Interactive","2818260","https://store.steampowered.com/app/2818260","1715817600000"
"雀姬/姫麻雀","1564977600000","true","298974","0","1003566.0942859811","17.56682844677265","56","Indie","Smile Tech","Jack Tech","1084520","https://store.steampowered.com/app/1084520",""
"Splitgate","1558670400000","false","6627773","0","996270.4230130626","9.815394063383708","92","Indie","1047 Games","1047 Games","677620","https://store.steampowered.com/app/677620",""
"Incremental Epic Hero 2","1658462400000","false","108565","0","985334.0313432371","463.49355466406564","71","Indie","Idle System, Inc.","Hapiwaku","1690710","https://store.steampowered.com/app/1690710","1735776000000"
"Galaxy Life","1660881600000","false","372848","0","975776.9205415245","78.32314432688153","91","Indie","Phoenix Network","Phoenix Network","1927780","https://store.steampowered.com/app/1927780","1661918400000"
"Nova Empire","1653537600000","false","17276","0","964459.0092571045","234.0454148446028","53","Indie","Gamebear Tech","Gamebear Tech","1962770","https://store.steampowered.com/app/1962770",""
"My Free Zoo","1511845200000","false","141695","0","962146.45171682","92.86252656093791","62","Indie","upjers","upjers","694130","https://store.steampowered.com/app/694130",""
"Shinobi Warfare","1655179200000","false","45432","0","939549.7680052413","45.107272088363295","71","Indie","TechnoTal","TechnoTal","1895300","https://store.steampowered.com/app/1895300",""
"Home Sweet Home : Online","1687320000000","false","101405","0","904419","56.15661958897343","51","Indie","Shift Now","YGGDRAZIL GROUP PUBLIC COMPANY LIMITED","2334220","https://store.steampowered.com/app/2334220",""
"Left to Survive: Shooter PVP","1637211600000","false","23664","0","885758.9531918912","216.03857506724478","61","Indie","MY.GAMES","MY.GAMES","1702140","https://store.steampowered.com/app/1702140",""
"ONE PIECE Bounty Rush","1727049600000","false","157726","0","884370","36.90554427572947","67","AA","Bandai Namco Entertainment Inc.","SEGA","2918150","https://store.steampowered.com/app/2918150",""
"Z1 Battle Royale","1454284800000","false","14918842","0","877108.7684299687","55.55979775347788","56","Indie","Daybreak Game Company","Daybreak Game Company","433850","https://store.steampowered.com/app/433850","1519794000000"
"One-armed robber","1702616400000","false","2598499","0","870571","7.5184159359333815","91","Indie","Duhndal","Duhndal","2551020","https://store.steampowered.com/app/2551020",""
"Airline Manager","1624420800000","false","126901","0","866511.541645667","134.41575532116218","71","Indie","Trophy Games","Trophy Games","1641650","https://store.steampowered.com/app/1641650",""
"Atlantica Global","1589428800000","false","49286","0","826939.793859225","0","64","Indie","VALOFE","VALOFE,NEXON","1232420","https://store.steampowered.com/app/1232420",""
"Rakion Chaos Force","1585022400000","false","154192","0","819368.0148512411","209.06960337773347","62","Indie","Neosonyx Co., Ltd.","Neosonyx Co., Ltd.","1218740","https://store.steampowered.com/app/1218740",""
"Cube Escape: Paradox","1537416000000","false","988678","0","817253.6873029198","4.634765026751861","97","Indie","Rusty Lake","Rusty Lake","909080","https://store.steampowered.com/app/909080",""
"Eros Fantasy","1652846400000","false","41105","0","814036","108.94486200888274","68","Indie","GAMEYOND","GAMEYOND","1898210","https://store.steampowered.com/app/1898210",""
"Drakensang Online","1664251200000","false","94515","0","804500.8595222307","54.18017332996702","65","Indie","Bigpoint GmbH","Bigpoint GmbH","2067850","https://store.steampowered.com/app/2067850","1684209600000"
"Deceit 2","1694664000000","false","214997","0","792972","34.707766569493536","58","Indie","World Makers","World Makers","2064870","https://store.steampowered.com/app/2064870",""
"Realm Grinder","1497499200000","false","1034573","0","790563.6441308537","185.6851670837594","87","Indie","Kongregate","Divine Games","610080","https://store.steampowered.com/app/610080",""
"Heroes Of The Dark","1649217600000","false","15510","0","790555.4970342864","0","61","AA","Gameloft","Gameloft","1851330","https://store.steampowered.com/app/1851330",""
"Global City","1638248400000","false","381033","0","778057.7086308745","96.02194359094186","71","Indie","MY.GAMES","Red Brix Wall","1731270","https://store.steampowered.com/app/1731270",""
"Brighter Shores","1730851200000","true","337821","0","773875","121.58836048408804","74","Indie","Fen Research Ltd","Fen Research Ltd","2791440","https://store.steampowered.com/app/2791440",""
"Idle Wizard","1548306000000","false","209703","0","770588.7479382564","0","87","Indie","TwoWizards","TwoWizards","992070","https://store.steampowered.com/app/992070",""
"Battlerite","1472688000000","false","5725246","0","743690.5367901905","71.07189510901941","85","AA","Stunlock Studios","Stunlock Studios","504370","https://store.steampowered.com/app/504370","1510117200000"
"Flash Party","1673240400000","false","404838","0","741809.0984162072","24.25693487740115","68","Indie","XD","XD","1799370","https://store.steampowered.com/app/1799370",""
