"name","firstReleaseDate","earlyAccessExitDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"Counter-Strike 2","1335830400000","1345521600000","false","223532687","0","8095860454.131426","321.26871917984647","87","AAA","Valve","Valve","730","https://store.steampowered.com/app/730"
"PUBG: BATTLEGROUNDS","1488326400000","1513832400000","false","118010577","0","4509305024.259357","214.47835500526097","59","AAA","KRAFTON, Inc.","PUBG Corporation","578080","https://store.steampowered.com/app/578080"
"Dota 2","1312156800000","1373342400000","false","208474323","0","2027171602.1429229","768.7313261008584","82","AAA","Valve","Valve","570","https://store.steampowered.com/app/570"
"Apex Legends™","1604466000000","","false","64522005","0","1365955732.395594","400.78880041037985","67","AAA","Electronic Arts","Respawn","1172470","https://store.steampowered.com/app/1172470"
"Black Myth: Wukong","1724025600000","","false","22048551","59.99","960731138","57.396417169300186","97","AAA","Game Science","Game Science","2358720","https://store.steampowered.com/app/2358720"
"Destiny 2","1569902400000","","false","23762508","0","819094117.4475751","309.01364443927145","80","AAA","Bungie","Bungie","1085660","https://store.steampowered.com/app/1085660"
"Warframe","1364184000000","","false","29850352","0","728674395.7101303","168.40876554567592","87","AAA","Digital Extremes","Digital Extremes","230410","https://store.steampowered.com/app/230410"
"ELDEN RING","1645678800000","","false","14077233","59.99","572709462","0","93","AAA","FromSoftware, Inc.,Bandai Namco Entertainment","FromSoftware, Inc.","1245620","https://store.steampowered.com/app/1245620"
"Grand Theft Auto V","1428897600000","","false","45604225","0","541922716.7435989","105.09305226620357","87","AAA","Rockstar Games","Rockstar North","271590","https://store.steampowered.com/app/271590"
"Call of Duty®","1666843200000","","false","37875736","0","456019880.0435919","157.12014598496083","59","AAA","Activision","Treyarch,Raven Software,Beenox,High Moon Studios,Activision Shanghai,Sledgehammer Games,Infinity Ward,Demonware,Toys for Bob","1938090","https://store.steampowered.com/app/1938090"
"Palworld","1705554000000","","true","18877670","29.99","442593720","79.72423001547446","94","AA","Pocketpair","Pocketpair","1623730","https://store.steampowered.com/app/1623730"
"HELLDIVERS™ 2","1707368400000","","false","12223030","39.99","437054232","0","75","AAA","PlayStation Publishing LLC","Arrowhead Game Studios","553850","https://store.steampowered.com/app/553850"
"Lost Ark","1623369600000","1644555600000","false","15402414","0","391724523.86033404","389.9978123497944","71","AAA","Amazon Games","Smilegate RPG","1599340","https://store.steampowered.com/app/1599340"
"War Thunder","1376539200000","","false","40708621","0","388123192.37115264","109.95025195705898","73","AA","Gaijin Network Ltd","Gaijin Entertainment","236390","https://store.steampowered.com/app/236390"
"Red Dead Redemption 2","1575522000000","","false","15683653","59.99","365738582","75.9438979512821","92","AAA","Rockstar Games","Rockstar Games","1174180","https://store.steampowered.com/app/1174180"
"Rust","1385856000000","1518066000000","false","19413277","39.99","338762728","302.4282421975935","87","AA","Facepunch Studios","Facepunch Studios","252490","https://store.steampowered.com/app/252490"
"Hogwarts Legacy","1676005200000","","false","7693615","59.99","324753259","43.54097198415191","91","AAA","Warner Bros. Games","Avalanche Software","990080","https://store.steampowered.com/app/990080"
"NARAKA: BLADEPOINT","1628654400000","","false","16343920","0","323547454.3683928","269.4650434258594","75","AA","NetEase Games Global","24 Entertainment","1203220","https://store.steampowered.com/app/1203220"
"Team Fortress 2","1191988800000","","false","96112301","0","276388307.85780877","122.47000742719852","89","AAA","Valve","Valve","440","https://store.steampowered.com/app/440"
"Left 4 Dead 2","1258347600000","","false","39747782","9.99","247332579","0","98","AAA","Valve","Valve","550","https://store.steampowered.com/app/550"
"Sons Of The Forest","1677128400000","1708578000000","false","9617393","29.99","230030956","34.724684367349866","88","AA","Newnight","Endnight Games Ltd","1326470","https://store.steampowered.com/app/1326470"
"ARK: Survival Evolved","1433116800000","1503806400000","false","16884052","14.99","225835246","269.46607612488975","84","AA","Studio Wildcard,Snail Games USA","Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC","346110","https://store.steampowered.com/app/346110"
"No Man's Sky","1470974400000","","false","6256959","59.99","221091183","98.3160080672593","83","AA","Hello Games","Hello Games","275850","https://store.steampowered.com/app/275850"
"Tom Clancy's Rainbow Six® Siege","1448946000000","","false","21233686","19.99","205826925","220.38889802314958","84","AAA","Ubisoft","Ubisoft Montreal","359550","https://store.steampowered.com/app/359550"
"Path of Exile","1382500800000","","false","13940453","0","205222729.57172537","455.99936881193474","90","AA","Grinding Gear Games","Grinding Gear Games","238960","https://store.steampowered.com/app/238960"
"DayZ","1385856000000","1544677200000","false","7802481","49.99","199511305","245.25892465745076","76","AA","Bohemia Interactive","Bohemia Interactive","221100","https://store.steampowered.com/app/221100"
"Sea of Thieves: 2024 Edition","1591156800000","","false","8792121","39.99","198776903","64.44493561119471","89","AAA","Xbox Game Studios","Rare Ltd","1172620","https://store.steampowered.com/app/1172620"
"Monster Hunter: World","1533787200000","","false","8311421","29.99","186684632","141.38375295410452","89","AAA","CAPCOM Co., Ltd.","CAPCOM Co., Ltd.","582010","https://store.steampowered.com/app/582010"
"Sekiro™: Shadows Die Twice - GOTY Edition","1553140800000","","false","5615782","59.99","186009023","40.352091460599034","95","AA","Activision (Excluding Japan and Asia),FromSoftware, Inc. (Japan),方块游戏 (Asia)","FromSoftware, Inc.","814380","https://store.steampowered.com/app/814380"
"Forza Horizon 5","1636347600000","","false","5850879","59.99","185425299","58.14820154264891","89","AAA","Xbox Game Studios","Playground Games","1551360","https://store.steampowered.com/app/1551360"
"Dying Light","1420070400000","1461211200000","false","12851036","19.99","173897936","37.62817504110721","95","AA","Techland","Techland","239140","https://store.steampowered.com/app/239140"
"Phasmophobia","1600401600000","","true","14643935","19.99","164190820","53.052059945311704","96","AA","Kinetic Games","Kinetic Games","739630","https://store.steampowered.com/app/739630"
"World of Warships","1510722000000","","false","9261445","0","162878485.82717538","51.264981480924774","77","AA","Wargaming Group Limited","Wargaming Group Limited","552990","https://store.steampowered.com/app/552990"
"Halo: The Master Chief Collection","1575349200000","","false","6204347","39.99","162471340","57.52830816351145","92","AAA","Xbox Game Studios","343 Industries,Splash Damage,Ruffian Games,Bungie,Saber Interactive","976730","https://store.steampowered.com/app/976730"
"Squad","1450069200000","1600833600000","false","6180872","49.99","160240983","78.96278488289548","83","AA","Offworld","Offworld","393380","https://store.steampowered.com/app/393380"
"The Forest","1398902400000","1525060800000","false","21290241","19.99","159441560","24.622146625205534","96","AA","Endnight Games Ltd","Endnight Games Ltd","242760","https://store.steampowered.com/app/242760"
"World of Tanks Blitz","1478667600000","","false","7823190","0","153997657.17214873","84.9958822929006","79","AA","Wargaming Group Limited","Wargaming Group Limited","444200","https://store.steampowered.com/app/444200"
"Valheim","1612242000000","","true","11247709","19.99","149074875","60.31920770430348","94","AA","Coffee Stain Publishing","Iron Gate AB","892970","https://store.steampowered.com/app/892970"
"Arma 3","1362096000000","1378958400000","false","9315112","29.99","147581296","95.33162216280476","91","AA","Bohemia Interactive","Bohemia Interactive","107410","https://store.steampowered.com/app/107410"
"Ready or Not","1639717200000","1702443600000","false","4994019","49.99","147012931","35.03936600949909","89","AA","VOID Interactive","VOID Interactive","1144200","https://store.steampowered.com/app/1144200"
"New World: Aeternum","1632801600000","","false","5593628","59.99","146687573","315.683316678371","69","AAA","Amazon Games","Amazon Games","1063730","https://store.steampowered.com/app/1063730"
"Call of Duty®: Black Ops III","1446699600000","","false","5113985","59.99","143867427","45.85205137299642","84","AAA","Activision,Aspyr (Mac)","Treyarch,Aspyr (Mac)","311210","https://store.steampowered.com/app/311210"
"SMITE®","1441684800000","","false","9798659","0","140694445.50871846","358.8319300754879","79","AA","Hi-Rez Studios","Titan Forge Games","386360","https://store.steampowered.com/app/386360"
"Warhammer 40,000: Space Marine 2","1725840000000","","false","2649095","59.99","138831973","25.903845435392537","83","AA","Focus Entertainment","Saber Interactive","2183900","https://store.steampowered.com/app/2183900"
"Total War: WARHAMMER III","1644987600000","","false","3503754","59.99","137978112","118.14710871556545","72","AAA","SEGA,Feral Interactive","CREATIVE ASSEMBLY,Feral Interactive","1142710","https://store.steampowered.com/app/1142710"
"Terraria","1305518400000","","false","27428079","9.99","135789622","108.71978640595145","98","AA","Re-Logic","Re-Logic","105600","https://store.steampowered.com/app/105600"
"It Takes Two","1616644800000","","false","7965317","39.99","135622799","15.866955895824916","95","AAA","Electronic Arts","Hazelight Studios","1426210","https://store.steampowered.com/app/1426210"
"Mount & Blade II: Bannerlord","1585540800000","1666670400000","false","3820632","49.99","135340749","102.2645616221381","88","AA","TaleWorlds Entertainment","TaleWorlds Entertainment","261550","https://store.steampowered.com/app/261550"
"DARK SOULS™ III","1460347200000","","false","6076501","59.99","134042708","67.60621951070358","94","AAA","FromSoftware, Inc.,Bandai Namco Entertainment","FromSoftware, Inc.","374320","https://store.steampowered.com/app/374320"
"Path of Exile 2","1733443200000","","true","4789151","29.99","129263974","86.39957034077109","81","AA","Grinding Gear Games","Grinding Gear Games","2694490","https://store.steampowered.com/app/2694490"
"Far Cry® 5","1522036800000","false","5778008","59.99","128576640","37.45463220368084","81","AAA","Ubisoft","Ubisoft Montreal,Red Storm,Ubisoft Shanghai,Ubisoft Toronto,Ubisoft Kiev","552520","https://store.steampowered.com/app/552520",""
"Battlefield™ 2042","1637298000000","false","6698519","59.99","128301116","0","46","AAA","Electronic Arts","DICE","1517290","https://store.steampowered.com/app/1517290",""
"Dead by Daylight","1465876800000","false","12355410","19.99","122705836","234.4632294405819","79","AA","Behaviour Interactive Inc.","Behaviour Interactive Inc.","381210","https://store.steampowered.com/app/381210",""
"The First Descendant","1719720000000","false","4093824","0","115544732","80.26665233118018","57","AA","NEXON","NEXON Games Co., Ltd.","2074920","https://store.steampowered.com/app/2074920",""
"Lethal Company","1698033600000","true","13392557","9.99","114978813","37.13283926391407","97","AA","Zeekerss","Zeekerss","1966720","https://store.steampowered.com/app/1966720",""
"Hunt: Showdown 1896","1517443200000","false","5658275","29.99","113320699","311.47358055846377","73","AA","Crytek","Crytek","594650","https://store.steampowered.com/app/594650","1566878400000"
"Dragon's Dogma 2","1710993600000","false","1915312","69.99","112795781","64.5474562515736","61","AAA","CAPCOM Co., Ltd.","CAPCOM Co., Ltd.","2054970","https://store.steampowered.com/app/2054970",""
"DOOM Eternal","1584590400000","false","3958825","39.99","112745131","20.652886563118955","91","AAA","Bethesda Softworks","id Software","782330","https://store.steampowered.com/app/782330",""
"Portal 2","1303099200000","false","19479826","9.99","111381295","21.5677233953821","99","AAA","Valve","Valve","620","https://store.steampowered.com/app/620",""
"Resident Evil 4","1679544000000","false","2904993","39.99","110938433","40.40822339156537","98","AAA","CAPCOM Co., Ltd.","CAPCOM Co., Ltd.","2050650","https://store.steampowered.com/app/2050650",""
"Dying Light 2 Stay Human: Reloaded Edition","1643864400000","false","3533342","59.99","109698465","46.5049655480378","79","AA","Techland","Techland","534380","https://store.steampowered.com/app/534380",""
"Don't Starve Together","1417392000000","false","17296992","14.99","105071845","100.28645357384629","96","AA","Klei Entertainment","Klei Entertainment","322330","https://store.steampowered.com/app/322330","1461211200000"
"THRONE AND LIBERTY","1727740800000","false","3592147","0","102196584","96.69742956293247","69","AAA","Amazon Games","NCSOFT","2429640","https://store.steampowered.com/app/2429640",""
"Hades","1575954000000","false","6906205","24.99","101813717","41.01232277975702","98","AA","Supergiant Games","Supergiant Games","1145360","https://store.steampowered.com/app/1145360","1600315200000"
"FOR HONOR™","1486962000000","false","5480475","29.99","97722060","99.65986667281703","69","AAA","Ubisoft","Ubisoft Montreal,Ubisoft Quebec,Ubisoft Toronto,Blue Byte","304390","https://store.steampowered.com/app/304390",""
"Deep Rock Galactic","1517443200000","false","7503594","29.99","94307926","75.40187123656158","97","AA","Coffee Stain Publishing","Ghost Ship Games","548430","https://store.steampowered.com/app/548430","1589342400000"
"Last Epoch","1556596800000","false","3166111","34.99","94275899","95.54537091956789","77","AA","Eleventh Hour Games","Eleventh Hour Games","899770","https://store.steampowered.com/app/899770","1708491600000"
"Brawlhalla","1396310400000","false","28680249","0","94002623.50922006","163.98261135982634","82","AAA","Ubisoft","Blue Mammoth Games","291550","https://store.steampowered.com/app/291550","1508212800000"
"STAR WARS Jedi: Fallen Order™","1573707600000","false","4201209","39.99","93470386","14.890331045015328","89","AAA","Electronic Arts","Respawn Entertainment","1172380","https://store.steampowered.com/app/1172380",""
"Call of Duty®: Black Ops 6","1729641600000","false","1511551","69.99","93424496","0","50","AAA","Activision","Treyarch,Raven Software,Beenox,High Moon Studios,Activision Shanghai,Sledgehammer Games,Infinity Ward,Demonware","2933620","https://store.steampowered.com/app/2933620",""
"Risk of Rain 2","1553745600000","false","6399878","24.99","91599348","53.75645812719263","93","AA","Gearbox Publishing","Hopoo Games","632360","https://store.steampowered.com/app/632360","1597118400000"
"7 Days to Die","1386892800000","false","9262955","44.99","87813117","201.18051563807043","89","AA","The Fun Pimps Entertainment LLC","The Fun Pimps","251570","https://store.steampowered.com/app/251570","1721865600000"
"Counter-Strike: Source","1099285200000","false","10566828","9.99","87163818","85.22238980524352","96","AAA","Valve","Valve","240","https://store.steampowered.com/app/240",""
"Assassin's Creed® Odyssey","1538712000000","false","4319820","59.99","86701852","54.268854528650905","89","AAA","Ubisoft","Ubisoft Quebec,Ubisoft Montreal,Ubisoft Bucharest,Ubisoft Singapore,Ubisoft Montpellier,Ubisoft Kiev,Ubisoft Shanghai","812140","https://store.steampowered.com/app/812140",""
"STAR WARS Jedi: Survivor™","1682568000000","false","1878097","69.99","86033479","19.59105834360493","68","AAA","Electronic Arts","Respawn","1774580","https://store.steampowered.com/app/1774580",""
"Borderlands 3","1584072000000","false","5239338","59.99","85553906","50.875478286029484","85","AAA","2K","Gearbox Software","397540","https://store.steampowered.com/app/397540",""
"Rise of the Tomb Raider™","1454994000000","false","5636038","29.99","85446231","16.554975750901868","94","AA","Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)","Crystal Dynamics,Eidos-Montréal,Feral Interactive (Mac),Feral Interactive (Linux),Nixxes","391220","https://store.steampowered.com/app/391220",""
"V Rising","1652760000000","false","4622891","34.99","83585063","32.91485176918027","89","AA","Stunlock Studios","Stunlock Studios","1604030","https://store.steampowered.com/app/1604030","1715140800000"
"Half-Life: Alyx","1584936000000","false","2015939","59.99","82287750","0","98","AAA","Valve","Valve","546560","https://store.steampowered.com/app/546560",""
"Marvel Rivals","1733356800000","false","16568993","0","82187893","0","81","AA","NetEase Games","NetEase Games","2767030","https://store.steampowered.com/app/2767030",""
"Tom Clancy's Ghost Recon® Wildlands","1488776400000","false","3558055","49.99","81045490","44.920991394396125","80","AAA","Ubisoft","Ubisoft Paris,Ubisoft Annecy,Ubisoft Bucharest,Ubisoft Montpellier,Ubisoft Milan,Reflections,Ubisoft Belgrade","460930","https://store.steampowered.com/app/460930",""
"NieR:Automata™","1489723200000","false","2927956","39.99","80754266","22.171909717376124","87","AA","Square Enix","Square Enix,PlatinumGames Inc.","524220","https://store.steampowered.com/app/524220",""
"Marvel’s Spider-Man Remastered","1660276800000","false","2059679","59.99","80103066","32.24199901765809","96","AAA","PlayStation Publishing LLC","Insomniac Games,Nixxes Software","1817070","https://store.steampowered.com/app/1817070",""
"Warhammer 40,000: Darktide","1669784400000","false","2591406","39.99","79777795","49.93766097762116","70","AA","Fatshark","Fatshark","1361210","https://store.steampowered.com/app/1361210",""
"Street Fighter™ 6","1685592000000","false","1840355","59.99","78180936","71.97288907105775","86","AAA","CAPCOM Co., Ltd.","CAPCOM Co., Ltd.","1364780","https://store.steampowered.com/app/1364780",""
"Assassin’s Creed® IV Black Flag™","1384837200000","false","2611280","39.99","77497992","34.92779650357551","89","Hobbyist","","Ubisoft Montreal","242050","https://store.steampowered.com/app/242050",""
"ARMORED CORE™ VI FIRES OF RUBICON™","1692849600000","false","1509377","59.99","76981273","42.764975981470506","91","AAA","FromSoftware, Inc.,Bandai Namco Entertainment Inc.","FromSoftware, Inc.","1888160","https://store.steampowered.com/app/1888160",""
"PAYDAY 2","1370044800000","false","17167840","9.99","76087097","57.001971576176494","90","AA","Starbreeze Publishing AB","OVERKILL - a Starbreeze Studio.","218620","https://store.steampowered.com/app/218620","1376366400000"
"MONSTER HUNTER RISE","1641963600000","false","3976034","39.99","75346861","101.76841488354746","82","AAA","CAPCOM Co., Ltd.","CAPCOM Co., Ltd.","1446780","https://store.steampowered.com/app/1446780",""
"God of War","1642136400000","false","2752189","49.99","75286787","27.055646285473422","96","AAA","PlayStation Publishing LLC","Santa Monica Studio,Jetpack Interactive","1593500","https://store.steampowered.com/app/1593500",""
"DOOM","1463025600000","false","5205459","19.99","74472786","13.849847866617525","95","AAA","Bethesda Softworks","id Software","379720","https://store.steampowered.com/app/379720",""
"DRAGON BALL: Sparking! ZERO","1728518400000","false","1175305","69.99","73400649","36.94743940620244","90","AAA","Bandai Namco Entertainment","Spike Chunsoft Co., Ltd.","1790600","https://store.steampowered.com/app/1790600",""
"Kingdom Come: Deliverance","1518498000000","false","3668367","29.99","71792116","0","84","AA","Warhorse Studios,Prime Matter","Warhorse Studios","379430","https://store.steampowered.com/app/379430",""
"Cuphead","1506657600000","false","5070254","19.99","71527398","26.025048548438775","96","AA","Studio MDHR Entertainment Inc.","Studio MDHR Entertainment Inc.","268910","https://store.steampowered.com/app/268910",""
"S.T.A.L.K.E.R. 2: Heart of Chornobyl","1732060800000","false","1355439","59.99","71470562","44.956320357356105","82","AA","GSC Game World (worldwide),SEGA (Japan),4divinity (China and South East Asia)","GSC Game World","1643320","https://store.steampowered.com/app/1643320",""
"Battlefield™ V","1590969600000","false","9460010","49.99","70948303","33.801880501685325","71","AAA","Electronic Arts","DICE","1238810","https://store.steampowered.com/app/1238810","1603339200000"
"Total War: THREE KINGDOMS","1558584000000","false","1987296","59.99","70687822","104.25952923164738","83","AAA","SEGA,Feral Interactive (Mac),Feral Interactive (Linux)","CREATIVE ASSEMBLY,Feral Interactive (Mac),Feral Interactive (Linux)","779340","https://store.steampowered.com/app/779340",""
"ARK: Survival Ascended","1698206400000","true","1880937","44.99","70468670","131.61198516515918","59","AA","Studio Wildcard,Snail Games USA","Studio Wildcard,Grove Street Games,Instinct Games","2399830","https://store.steampowered.com/app/2399830",""
"Grounded","1595908800000","false","2653932","39.99","70307731","49.3033582123037","89","AAA","Xbox Game Studios","Obsidian Entertainment","962130","https://store.steampowered.com/app/962130","1664251200000"
"METAL GEAR SOLID V: THE PHANTOM PAIN","1441080000000","false","2865471","19.99","68673867","65.81735253435875","92","AA","KONAMI","KONAMI","287700","https://store.steampowered.com/app/287700",""
"Devil May Cry 5","1551934800000","false","3500748","29.99","68668276","23.66689533152674","96","AAA","CAPCOM Co., Ltd.","CAPCOM Co., Ltd.","601150","https://store.steampowered.com/app/601150",""
"MapleStory","1344484800000","false","1439941","0","68521399.22279182","370.2212058421844","64","AA","Nexon America Inc.","NEXON Korea Corporation","216150","https://store.steampowered.com/app/216150",""
"Total War: WARHAMMER II","1506571200000","false","2452077","59.99","68369071","184.06315619512407","93","AAA","SEGA,Feral Interactive (Mac),Feral Interactive (Linux)","CREATIVE ASSEMBLY,Feral Interactive (Mac),Feral Interactive (Linux)","594570","https://store.steampowered.com/app/594570",""
"Enshrouded","1706072400000","true","2709141","29.99","66464579","0","87","AA","Keen Games GmbH","Keen Games GmbH","1203620","https://store.steampowered.com/app/1203620",""
"Borderlands 2","1347854400000","false","10438204","19.99","65363665","53.26881644553877","95","AAA","2K,Aspyr (Mac),Aspyr (Linux)","Gearbox Software,Aspyr (Mac),Aspyr (Linux)","49520","https://store.steampowered.com/app/49520",""
"Hollow Knight","1487912400000","false","8512517","14.99","65350203","46.60090724061804","97","AA","Team Cherry","Team Cherry","367520","https://store.steampowered.com/app/367520",""
"Tom Clancy’s The Division™","1457326800000","false","2729395","29.99","65269827","73.01050508583495","70","AAA","Ubisoft","Massive Entertainment","365590","https://store.steampowered.com/app/365590",""
"Middle-earth™: Shadow of War™","1507521600000","false","4010255","49.99","65124210","31.39242029336414","89","AA","WB Games","Monolith Productions","356190","https://store.steampowered.com/app/356190",""
"Once Human","1720483200000","false","6591901","0","64391000","95.53726278648134","73","AA","Starry Studio","Starry Studio","2139460","https://store.steampowered.com/app/2139460",""
"Resident Evil 2","1548306000000","false","3360211","39.99","64012158","19.16725539639078","97","AAA","CAPCOM Co., Ltd.","CAPCOM Co., Ltd.","883710","https://store.steampowered.com/app/883710",""
"Borderlands: The Pre-Sequel","1413172800000","false","3496743","39.99","63970027","36.12300030898207","83","AAA","2K,Aspyr (Linux)","2K Australia,Gearbox Software,Aspyr (Linux)","261640","https://store.steampowered.com/app/261640",""
"War Robots","1522814400000","false","1493762","0","63587991.25838664","25.483900525055745","60","AA","MY.GAMES HOLDINGS LTD","MY.GAMES HOLDINGS LTD","767560","https://store.steampowered.com/app/767560",""
"Watch_Dogs® 2","1480309200000","false","3635778","49.99","63291767","33.34649100317142","83","AAA","Ubisoft","Ubisoft","447040","https://store.steampowered.com/app/447040",""
"Ghost of Tsushima DIRECTOR'S CUT","1715832000000","false","1195556","59.99","62516070","34.736616412863576","94","AAA","PlayStation Publishing LLC","Sucker Punch Productions,Nixxes Software","2215430","https://store.steampowered.com/app/2215430",""
"REMNANT II®","1690257600000","false","1619076","49.99","62461629","42.87206316013453","83","AA","Arc Games","Gunfire Games","1282100","https://store.steampowered.com/app/1282100",""
"Just Cause™ 3","1448859600000","false","5802299","19.99","61604290","29.248989186874795","84","AA","Square Enix","Avalanche Studios","225540","https://store.steampowered.com/app/225540",""
"Dead Cells","1493596800000","false","4726895","24.99","60056531","39.95800355204932","97","AA","Motion Twin","Motion Twin","588650","https://store.steampowered.com/app/588650","1533528000000"
"Total War: WARHAMMER","1464062400000","false","1705781","59.99","58802841","58.381210972404844","78","AAA","SEGA,Feral Interactive (Linux),Feral Interactive (Mac)","CREATIVE ASSEMBLY,Feral Interactive (Linux),Feral Interactive (Mac)","364360","https://store.steampowered.com/app/364360",""
"The Binding of Isaac: Rebirth","1415077200000","false","6756290","14.99","58610922","158.7619032238744","97","AA","Nicalis, Inc.","Nicalis, Inc.,Edmund McMillen","250900","https://store.steampowered.com/app/250900",""
"Hell Let Loose","1559793600000","false","2205649","49.99","58415922","118.41371678156405","82","AA","Team17","Team17","686810","https://store.steampowered.com/app/686810","1627358400000"
"Sniper Elite 4","1486962000000","false","4044822","59.99","57802788","0","91","AA","Rebellion","Rebellion","312660","https://store.steampowered.com/app/312660",""
"Phantasy Star Online 2 New Genesis","1596600000000","false","1931569","0","57752142.726243615","228.40403070883983","70","AAA","SEGA","SEGA","1056640","https://store.steampowered.com/app/1056640",""
"SCUM","1535515200000","true","3440331","39.99","57547298","273.3254623822265","75","AA","Jagex Ltd","Gamepires","513710","https://store.steampowered.com/app/513710",""
"Call of Duty®: Black Ops","1289278800000","false","2590026","39.99","56182636","34.373178230213945","91","AAA","Activision","Treyarch","42700","https://store.steampowered.com/app/42700",""
"Assassin's Creed® Origins","1508990400000","false","3169419","59.99","55776412","37.155131251260855","86","AAA","Ubisoft","Ubisoft Montreal","582160","https://store.steampowered.com/app/582160",""
"Mass Effect™ Legendary Edition","1620964800000","false","2413398","59.99","55292659","66.04017024716626","91","AAA","Electronic Arts","BioWare","1328670","https://store.steampowered.com/app/1328670",""
"MORDHAU","1556510400000","false","2520657","29.99","55223880","129.04816071603048","80","AA","Triternion","Triternion","629760","https://store.steampowered.com/app/629760",""
"Granblue Fantasy: Relink","1706677200000","false","1224531","59.99","54560043","63.32622598167865","90","AA","Cygames, Inc.","Cygames, Inc.","881020","https://store.steampowered.com/app/881020",""
"Call of Duty®: Modern Warfare® III","1699506000000","false","1005590","69.99","54558157","0","32","AAA","Activision","Sledgehammer Games,Treyarch,Infinity Ward,Beenox,Raven Software,High Moon Studios,Demonware","2519060","https://store.steampowered.com/app/2519060",""
"Cult of the Lamb","1660190400000","false","3406033","24.99","53957271","28.043514536503537","96","AA","Devolver Digital","Massive Monster","1313140","https://store.steampowered.com/app/1313140",""
"Call of Duty®: WWII","1509595200000","false","1448731","59.99","53389446","13.181342574284884","69","AAA","Activision","Sledgehammer Games,Raven Software","476600","https://store.steampowered.com/app/476600",""
"Need for Speed™ Heat","1591243200000","false","4750801","69.99","52838163","30.167541192559906","84","AAA","Electronic Arts","Ghost Games","1222680","https://store.steampowered.com/app/1222680",""
"The Elder Scrolls® Online","1404172800000","false","5191193","19.99","52041015","131.6963427985217","82","AAA","Bethesda Softworks","ZeniMax Online Studios","306130","https://store.steampowered.com/app/306130","1495425600000"
"Halo Infinite","1636952400000","false","9425326","0","51528523.67698552","89.61768158647021","70","AAA","Xbox Game Studios","343 Industries","1240440","https://store.steampowered.com/app/1240440",""
"Overcooked! 2","1533614400000","false","5174331","24.99","51414390","31.273844465165038","91","AA","Team17","Ghost Town Games Ltd.,Team17","728880","https://store.steampowered.com/app/728880",""
"DARK SOULS™: REMASTERED","1527048000000","false","1901034","39.99","51238499","43.93356447804964","92","AAA","FromSoftware, Inc.,Bandai Namco Entertainment","QLOC,FromSoftware, Inc.","570940","https://store.steampowered.com/app/570940",""
"Ori and the Will of the Wisps","1583812800000","false","3685637","29.99","51188419","18.197765872730784","97","AAA","Xbox Game Studios","Moon Studios GmbH","1057090","https://store.steampowered.com/app/1057090",""
"Teardown","1603944000000","false","2756577","29.99","50589640","21.657172542761124","96","AA","Tuxedo Labs","Tuxedo Labs","1167630","https://store.steampowered.com/app/1167630","1650513600000"
"HITMAN World of Assassination","1642654800000","false","2274502","9.99","50448973","24.502083849431852","87","AA","IO Interactive A/S","IO Interactive A/S","1659040","https://store.steampowered.com/app/1659040",""
"Dishonored 2","1478840400000","false","2361411","29.99","49782318","0","89","AAA","Bethesda Softworks","Arkane Studios","403640","https://store.steampowered.com/app/403640",""
"Pummel Party","1537416000000","false","5634453","14.99","49391513","17.325128912921528","89","Indie","Rebuilt Games","Rebuilt Games","880940","https://store.steampowered.com/app/880940",""
"Trove","1436414400000","false","9123871","0","49298039.27509892","46.94692450819304","80","Indie","gamigo US Inc.","gamigo US Inc.","304050","https://store.steampowered.com/app/304050",""
"TEKKEN 8","1706158800000","false","819362","69.99","48610322","67.81381698607633","71","AAA","Bandai Namco Entertainment","Bandai Namco Studios Inc.","1778820","https://store.steampowered.com/app/1778820",""
"Conan Exiles","1483228800000","false","2429257","39.99","48492585","175.60045918410316","79","AA","Funcom","Funcom","440900","https://store.steampowered.com/app/440900","1525752000000"
"The Last of Us™ Part I","1679976000000","false","1076977","59.99","47629690","14.419639452286575","77","AAA","PlayStation Publishing LLC","Naughty Dog LLC,Iron Galaxy Studios","1888930","https://store.steampowered.com/app/1888930",""
"Detroit: Become Human","1592452800000","false","2766966","39.99","47522967","14.718005173092617","96","AA","Quantic Dream","Quantic Dream","1222140","https://store.steampowered.com/app/1222140",""
"Green Hell","1533081600000","false","3490621","24.99","47126686","33.394162545601155","86","Indie","Creepy Jar","Creepy Jar","815370","https://store.steampowered.com/app/815370","1567656000000"
"鬼谷八荒 Tale of Immortal","1611723600000","false","3777081","19.99","47036965","58.95550059704199","53","Indie","鬼谷工作室,Lightning Games","鬼谷工作室","1468810","https://store.steampowered.com/app/1468810","1685073600000"
"Portal","1191988800000","false","12676084","9.99","46954449","6.764606171505124","98","AAA","Valve","Valve","400","https://store.steampowered.com/app/400",""
"Call of Duty®: Black Ops II","1352696400000","false","1829120","59.99","46802919","13.264433343652499","86","AAA","Activision","Treyarch","202970","https://store.steampowered.com/app/202970",""
"Paladins®","1472688000000","1525752000000","false","19353642","0","46715064.5000768","119.55137718484373","85","AA","Hi-Rez Studios","Evil Mojo Games","444090","https://store.steampowered.com/app/444090"
